SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
GKWLIMITED, EQ, 09-Feb-2026, 1696.40, 1690.00, 1717.00, 1690.00, 1717.00, 1711.40, 1706.67, 392, 6.69, 54, 335, 85.46
GLAND, EQ, 09-Feb-2026, 1851.00, 1874.90, 1891.00, 1837.10, 1886.80, 1884.80, 1870.28, 70354, 1315.82, 11482, 31423, 44.66
GLAXO, EQ, 09-Feb-2026, 2484.00, 2489.00, 2540.00, 2475.00, 2515.00, 2516.20, 2513.47, 104890, 2636.38, 10875, 56163, 53.54
GLENMARK, EQ, 09-Feb-2026, 1934.80, 1958.00, 1979.90, 1941.40, 1978.00, 1974.40, 1969.70, 399133, 7861.71, 24988, 222184, 55.67
GLFL, EQ, 09-Feb-2026, 4.77, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 728, 0.04, 8, 728, 100.00
GLOBAL, BE, 09-Feb-2026, 84.87, 83.90, 89.11, 81.00, 89.11, 89.11, 82.56, 505693, 417.48, 323, -, -
GLOBALE, EQ, 09-Feb-2026, 11.43, 11.80, 12.00, 11.75, 11.90, 11.83, 11.88, 5357, 0.64, 83, 2563, 47.84
GLOBALVECT, EQ, 09-Feb-2026, 183.08, 180.11, 193.49, 180.11, 192.00, 191.37, 187.60, 14431, 27.07, 640, 8294, 57.47
GLOBE, EQ, 09-Feb-2026, 2.69, 2.70, 2.81, 2.63, 2.65, 2.67, 2.70, 1145809, 30.91, 632, 910437, 79.46
GLOBECIVIL, EQ, 09-Feb-2026, 53.95, 54.03, 56.00, 53.95, 55.80, 54.91, 54.77, 37247, 20.40, 636, 23428, 62.90
GLOBUSSPR, EQ, 09-Feb-2026, 930.55, 933.15, 972.45, 931.10, 956.35, 962.55, 955.95, 94497, 903.34, 7066, 52933, 56.02
GLOSTERLTD, EQ, 09-Feb-2026, 589.65, 619.00, 619.00, 586.55, 598.95, 597.20, 595.47, 6460, 38.47, 486, 4225, 65.40
GLOTTIS, EQ, 09-Feb-2026, 50.70, 50.70, 53.00, 50.55, 52.75, 52.66, 52.03, 203996, 106.13, 2126, 110968, 54.40
GMBREW, EQ, 09-Feb-2026, 1033.70, 1070.00, 1070.00, 1032.20, 1063.00, 1060.65, 1052.95, 125242, 1318.74, 8855, 44828, 35.79
GMDCLTD, EQ, 09-Feb-2026, 600.10, 605.40, 641.00, 603.00, 624.45, 623.30, 627.80, 10802772, 67820.05, 139084, 3568248, 33.03
GML, ST, 09-Feb-2026, 19.85, 19.00, 19.00, 19.00, 19.00, 19.00, 19.00, 8000, 1.52, 3, 8000, 100.00
GMMPFAUDLR, EQ, 09-Feb-2026, 993.60, 973.00, 979.30, 943.55, 964.00, 964.80, 964.01, 290211, 2797.68, 17649, 157259, 54.19
GMRAIRPORT, EQ, 09-Feb-2026, 97.51, 98.26, 98.62, 97.49, 98.20, 97.98, 98.00, 21209846, 20786.31, 41147, 14659610, 69.12
GMRP&UI, EQ, 09-Feb-2026, 109.58, 109.58, 110.00, 105.00, 105.37, 105.31, 106.30, 1624034, 1726.42, 14795, 892188, 54.94
GNA, EQ, 09-Feb-2026, 439.40, 443.95, 470.00, 440.00, 440.00, 442.90, 453.23, 619697, 2808.64, 16019, 239682, 38.68
GNFC, EQ, 09-Feb-2026, 464.10, 467.95, 483.00, 466.50, 478.00, 480.50, 477.52, 245994, 1174.66, 9207, 137512, 55.90
GOACARBON, EQ, 09-Feb-2026, 367.50, 372.90, 386.95, 372.65, 384.00, 384.85, 381.03, 26719, 101.81, 1739, 14779, 55.31
GOCLCORP, EQ, 09-Feb-2026, 265.85, 265.95, 279.00, 265.95, 270.20, 270.40, 270.95, 46631, 126.35, 4107, 23744, 50.92
GOCOLORS, EQ, 09-Feb-2026, 385.45, 363.40, 371.40, 363.25, 366.20, 367.55, 367.54, 300785, 1105.50, 6654, 132231, 43.96
GODAVARIB, EQ, 09-Feb-2026, 279.15, 278.90, 310.00, 272.45, 288.65, 290.95, 295.66, 1898302, 5612.43, 27357, 378565, 19.94
GODFRYPHLP, EQ, 09-Feb-2026, 2188.30, 2192.90, 2243.80, 2142.50, 2180.10, 2184.60, 2181.17, 1080467, 23566.87, 79793, 187856, 17.39
GODIGIT, EQ, 09-Feb-2026, 311.85, 310.00, 321.05, 308.55, 321.05, 318.95, 315.23, 269880, 850.74, 11476, 111206, 41.21
GODREJAGRO, EQ, 09-Feb-2026, 553.60, 563.55, 584.70, 555.85, 582.80, 582.25, 575.11, 337193, 1939.24, 18910, 117670, 34.90
GODREJCP, EQ, 09-Feb-2026, 1181.80, 1182.60, 1200.20, 1169.60, 1193.30, 1197.70, 1184.17, 2516858, 29803.75, 51616, 850566, 33.79
GODREJIND, EQ, 09-Feb-2026, 994.35, 994.05, 1045.00, 994.05, 1044.90, 1040.90, 1022.73, 107430, 1098.72, 6069, 67578, 62.90
GODREJPROP, EQ, 09-Feb-2026, 1699.80, 1721.00, 1821.40, 1715.30, 1802.00, 1801.40, 1796.87, 3904447, 70158.03, 103381, 1656564, 42.43
GOKEX, EQ, 09-Feb-2026, 781.50, 815.00, 850.00, 802.00, 840.90, 840.80, 825.50, 3724232, 30743.63, 75686, 1264093, 33.94
GOKUL, EQ, 09-Feb-2026, 34.95, 35.69, 35.69, 34.10, 34.66, 34.87, 34.88, 17779, 6.20, 251, 15117, 85.03
GOKULAGRO, EQ, 09-Feb-2026, 161.17, 161.17, 177.00, 161.17, 177.00, 175.36, 170.60, 956669, 1632.08, 11107, 373286, 39.02
GOLD1, EQ, 09-Feb-2026, 125.88, 129.02, 131.49, 125.88, 129.00, 129.47, 129.32, 5414951, 7002.83, 16503, 3874653, 71.55
GOLD360, EQ, 09-Feb-2026, 145.85, 147.10, 151.80, 147.10, 151.50, 151.35, 150.65, 124685, 187.84, 1567, 66935, 53.68
GOLDADD, EQ, 09-Feb-2026, 147.09, 148.11, 151.54, 148.11, 150.30, 150.47, 150.32, 369068, 554.79, 2513, 208258, 56.43
GOLDBEES, EQ, 09-Feb-2026, 125.04, 129.10, 129.90, 127.40, 127.90, 127.98, 128.00, 90368722, 115673.84, 225159, 42688352, 47.24
GOLDBETA, EQ, 09-Feb-2026, 127.35, 124.20, 131.65, 124.20, 130.15, 130.00, 130.06, 1250535, 1626.50, 5529, 765990, 61.25
GOLDBND, EQ, 09-Feb-2026, 152.17, 153.15, 159.02, 153.00, 154.77, 154.74, 154.76, 119909, 185.57, 891, 105888, 88.31
GOLDCASE, EQ, 09-Feb-2026, 23.79, 24.50, 24.89, 24.20, 24.40, 24.34, 24.35, 16342111, 3979.57, 26252, 8700554, 53.24
GOLDENTOBC, BZ, 09-Feb-2026, 29.99, 29.99, 31.00, 29.11, 29.15, 29.21, 29.62, 750, 0.22, 56, -, -
GOLDETF, EQ, 09-Feb-2026, 147.65, 151.35, 151.85, 149.47, 150.00, 150.40, 150.17, 2395542, 3597.45, 10385, 1528408, 63.80
GOLDIAM, EQ, 09-Feb-2026, 365.65, 389.00, 428.75, 385.00, 407.50, 407.25, 411.90, 8477375, 34918.21, 132340, 1555215, 18.35
GOLDIETF, EQ, 09-Feb-2026, 130.01, 133.91, 135.31, 131.82, 132.30, 132.27, 132.51, 14802198, 19614.51, 64016, 10667391, 72.07
GOLDTECH, EQ, 09-Feb-2026, 42.39, 44.00, 44.68, 42.50, 43.97, 44.19, 43.94, 49333, 21.68, 383, 35251, 71.46
GOODLUCK, EQ, 09-Feb-2026, 1152.00, 1142.80, 1169.80, 1139.50, 1148.80, 1147.80, 1152.90, 48162, 555.26, 4126, 28079, 58.30
GOPAL, EQ, 09-Feb-2026, 300.45, 301.85, 302.00, 297.00, 297.85, 298.50, 298.79, 71415, 213.38, 3417, 37576, 52.62
GOYALALUM, BE, 09-Feb-2026, 7.43, 7.49, 7.64, 7.30, 7.56, 7.41, 7.47, 101736, 7.60, 409, -, -
GOYALSALT, SM, 09-Feb-2026, 136.25, 138.40, 139.80, 135.10, 135.10, 137.45, 137.77, 1800, 2.48, 3, 1800, 100.00
GPECO, SM, 09-Feb-2026, 383.40, 388.00, 394.90, 380.60, 394.90, 392.90, 387.89, 8800, 34.13, 43, 7400, 84.09
GPIL, EQ, 09-Feb-2026, 250.97, 253.02, 259.00, 247.00, 256.99, 257.81, 253.61, 2118917, 5373.72, 32896, 1017352, 48.01
GPPL, EQ, 09-Feb-2026, 174.66, 176.80, 180.97, 174.71, 179.74, 180.14, 179.18, 1727199, 3094.77, 23601, 933838, 54.07
GPTHEALTH, EQ, 09-Feb-2026, 128.50, 129.99, 130.80, 127.00, 128.60, 128.91, 128.96, 79254, 102.20, 1603, 48786, 61.56
GPTINFRA, EQ, 09-Feb-2026, 102.68, 103.50, 104.49, 102.16, 104.03, 103.79, 103.14, 95161, 98.15, 1191, 50510, 53.08
GRANULES, EQ, 09-Feb-2026, 563.70, 569.95, 585.10, 566.00, 569.00, 569.00, 575.02, 758632, 4362.25, 20541, 360220, 47.48
GRAPHISAD, SM, 09-Feb-2026, 43.40, 46.00, 47.00, 39.60, 45.80, 46.40, 44.83, 116400, 52.18, 67, 52800, 45.36
GRAPHITE, EQ, 09-Feb-2026, 618.70, 626.05, 654.85, 619.90, 638.00, 637.30, 636.01, 3304974, 21019.89, 84817, 490318, 14.84
GRASIM, EQ, 09-Feb-2026, 2836.90, 2859.90, 2939.80, 2846.50, 2925.00, 2926.30, 2903.52, 681768, 19795.28, 46314, 345846, 50.73
GRAVITA, EQ, 09-Feb-2026, 1643.00, 1644.60, 1677.00, 1644.60, 1674.90, 1674.30, 1668.50, 100581, 1678.19, 8426, 58460, 58.12
GRCL, SM, 09-Feb-2026, 418.90, 438.45, 438.45, 399.20, 408.00, 408.00, 413.51, 2000, 8.27, 8, 750, 37.50
GREAVESCOT, EQ, 09-Feb-2026, 168.72, 171.00, 175.78, 168.72, 173.35, 173.98, 173.06, 1538907, 2663.24, 16880, 539567, 35.06
GREENCHEF, SM, 09-Feb-2026, 47.90, 47.00, 47.70, 46.25, 47.70, 47.70, 46.95, 11200, 5.26, 14, 8000, 71.43
GREENLAM, EQ, 09-Feb-2026, 252.42, 253.80, 253.80, 250.02, 250.90, 251.29, 251.75, 12772, 32.15, 536, 8465, 66.28
GREENLEAF, SM, 09-Feb-2026, 137.95, 137.95, 137.95, 135.05, 137.80, 137.80, 136.12, 6000, 8.17, 5, 4000, 66.67
GREENPANEL, EQ, 09-Feb-2026, 223.75, 226.00, 229.95, 223.75, 227.00, 228.68, 227.22, 61560, 139.88, 3788, 33942, 55.14
GREENPLY, EQ, 09-Feb-2026, 227.98, 231.79, 248.49, 229.31, 241.27, 242.87, 238.41, 401555, 957.36, 7379, 162455, 40.46
GREENPOWER, EQ, 09-Feb-2026, 10.18, 10.20, 10.70, 10.18, 10.55, 10.63, 10.49, 4433122, 465.14, 6214, 2388438, 53.88
GRINDWELL, EQ, 09-Feb-2026, 1638.30, 1638.20, 1674.60, 1620.50, 1658.00, 1653.30, 1657.99, 31606, 524.02, 3724, 18691, 59.14
GRINFRA, EQ, 09-Feb-2026, 990.90, 1004.25, 1036.95, 1004.25, 1020.00, 1019.85, 1020.61, 75973, 775.39, 6532, 40821, 53.73
GRMOVER, EQ, 09-Feb-2026, 165.05, 168.03, 168.31, 161.00, 162.38, 162.78, 163.75, 1235319, 2022.82, 3842, 394885, 31.97
GROBTEA, EQ, 09-Feb-2026, 956.00, 956.00, 958.00, 938.00, 957.00, 944.35, 951.21, 24, 0.23, 18, 15, 62.50
GROWW, EQ, 09-Feb-2026, 169.22, 170.00, 170.43, 164.55, 165.00, 166.18, 167.64, 35922870, 60219.53, 259869, 16091611, 44.79
GROWWCAPM, EQ, 09-Feb-2026, 9.91, 10.00, 11.51, 9.97, 10.19, 10.25, 10.15, 612688, 62.22, 1540, 390841, 63.79
GROWWCHEM, EQ, 09-Feb-2026, 28.21, 28.57, 28.90, 28.32, 28.86, 28.86, 28.68, 46076, 13.21, 348, 40830, 88.61
GROWWDEFNC, EQ, 09-Feb-2026, 77.47, 77.47, 79.58, 77.47, 79.03, 79.40, 78.72, 412684, 324.85, 3597, 268892, 65.16
GROWWEV, EQ, 09-Feb-2026, 30.37, 30.60, 30.90, 30.36, 30.89, 30.82, 30.75, 402524, 123.76, 2346, 227817, 56.60
GROWWGOLD, EQ, 09-Feb-2026, 14.81, 15.18, 15.56, 15.02, 15.11, 15.10, 15.14, 7264189, 1099.46, 13950, 3554513, 48.93
GROWWLIQID, EQ, 09-Feb-2026, 107.77, 107.79, 107.79, 107.78, 107.78, 107.78, 107.79, 121565, 131.03, 344, 62276, 51.23
GROWWLOVOL, EQ, 09-Feb-2026, 10.60, 10.65, 10.87, 10.54, 10.65, 10.62, 10.62, 7816, 0.83, 256, 5260, 67.30
GROWWMC150, EQ, 09-Feb-2026, 218.12, 218.12, 223.49, 218.12, 223.46, 223.36, 221.89, 4966, 11.02, 102, 3846, 77.45
GROWWMETAL, EQ, 09-Feb-2026, 11.31, 11.49, 11.58, 11.37, 11.52, 11.49, 11.48, 1194312, 137.08, 4759, 824534, 69.04
GROWWMOM50, EQ, 09-Feb-2026, 10.37, 10.43, 10.50, 10.36, 10.50, 10.48, 10.46, 110673, 11.58, 750, 51313, 46.36
GROWWN200, EQ, 09-Feb-2026, 11.60, 11.73, 11.74, 11.60, 11.65, 11.70, 11.66, 84071, 9.81, 490, 66271, 78.83
GROWWNET, EQ, 09-Feb-2026, 9.59, 9.67, 9.78, 9.59, 9.78, 9.76, 9.72, 118733, 11.54, 608, 78671, 66.26
GROWWNIFTY, EQ, 09-Feb-2026, 10.30, 10.26, 10.60, 10.26, 10.35, 10.36, 10.38, 359603, 37.33, 2211, 223379, 62.12
GROWWNXT50, EQ, 09-Feb-2026, 68.82, 69.68, 69.90, 68.82, 69.90, 69.52, 69.64, 19695, 13.72, 266, 15113, 76.74
GROWWPOWER, EQ, 09-Feb-2026, 10.24, 10.29, 10.33, 10.24, 10.25, 10.25, 10.27, 1188249, 122.05, 1673, 988083, 83.15
GROWWRAIL, EQ, 09-Feb-2026, 33.28, 33.29, 33.69, 33.29, 33.55, 33.59, 33.55, 826278, 277.19, 3104, 748436, 90.58
GROWWRLTY, EQ, 09-Feb-2026, 9.24, 9.29, 9.49, 9.28, 9.40, 9.47, 9.43, 417310, 39.34, 666, 384648, 92.17
GROWWSC250, EQ, 09-Feb-2026, 9.17, 9.39, 9.39, 9.21, 9.38, 9.37, 9.31, 286597, 26.68, 882, 222433, 77.61
GROWWSLVR, EQ, 09-Feb-2026, 23.03, 24.63, 25.57, 24.61, 25.04, 24.97, 24.97, 14386617, 3592.75, 19771, 4509041, 31.34
GRPLTD, EQ, 09-Feb-2026, 1820.10, 1830.80, 1871.90, 1750.10, 1770.00, 1776.10, 1813.52, 3349, 60.73, 482, 1883, 56.23
GRSE, EQ, 09-Feb-2026, 2401.40, 2422.00, 2538.70, 2418.00, 2517.00, 2514.70, 2485.21, 1128413, 28043.41, 54898, 278190, 24.65
GRWRHITECH, EQ, 09-Feb-2026, 4258.40, 4370.00, 4417.80, 4230.90, 4279.00, 4271.00, 4319.12, 147687, 6378.78, 22777, 67435, 45.66
GSEC10ABSL, EQ, 09-Feb-2026, 111.11, 110.05, 110.25, 109.70, 110.25, 110.25, 110.05, 116, 0.13, 13, 113, 97.41
GSEC10IETF, EQ, 09-Feb-2026, 258.61, 259.18, 259.18, 257.51, 258.27, 258.27, 257.97, 2186, 5.64, 21, 1147, 52.47
GSEC10YEAR, EQ, 09-Feb-2026, 29.52, 29.50, 29.69, 29.44, 29.51, 29.51, 29.47, 14421, 4.25, 28, 13295, 92.19
GSEC5IETF, EQ, 09-Feb-2026, 64.22, 64.13, 64.39, 64.00, 64.39, 64.36, 64.10, 9775, 6.27, 72, 6193, 63.36
GSFC, EQ, 09-Feb-2026, 177.03, 178.59, 182.85, 178.06, 181.50, 181.79, 181.08, 664735, 1203.68, 10748, 356142, 53.58
GSLSU, BE, 09-Feb-2026, 88.24, 87.01, 92.50, 87.00, 89.50, 89.29, 89.59, 7460, 6.68, 95, -, -
GSMFOILS, SM, 09-Feb-2026, 210.00, 212.10, 216.10, 202.00, 214.05, 214.00, 212.45, 26500, 56.30, 44, 20000, 75.47
GSPL, EQ, 09-Feb-2026, 306.25, 308.50, 314.00, 307.15, 311.00, 311.85, 311.27, 730350, 2273.37, 38625, 449571, 61.56
GSS, EQ, 09-Feb-2026, 15.41, 15.50, 16.22, 14.45, 15.64, 15.57, 15.54, 91649, 14.25, 452, 60678, 66.21
GSTL, ST, 09-Feb-2026, 21.35, 21.70, 21.70, 21.65, 21.65, 21.65, 21.66, 146000, 31.63, 20, 146000, 100.00
GTECJAINX, EQ, 09-Feb-2026, 18.69, 19.49, 20.00, 18.29, 19.00, 18.88, 19.35, 4215, 0.82, 56, 2276, 54.00
GTL, EQ, 09-Feb-2026, 7.75, 7.99, 7.99, 7.69, 7.77, 7.78, 7.81, 280750, 21.91, 992, 170371, 60.68
GTLINFRA, EQ, 09-Feb-2026, 1.13, 1.14, 1.18, 1.12, 1.12, 1.12, 1.15, 89530419, 1029.25, 20863, 30482547, 34.05
GTPL, EQ, 09-Feb-2026, 77.23, 77.90, 77.99, 77.31, 77.84, 77.70, 77.74, 29864, 23.22, 514, 20216, 67.69
GUFICBIO, EQ, 09-Feb-2026, 308.05, 308.80, 316.60, 308.20, 310.00, 313.40, 313.54, 16437, 51.54, 969, 8251, 50.20
GUJALKALI, EQ, 09-Feb-2026, 472.60, 470.90, 478.35, 455.15, 471.50, 474.30, 467.27, 71433, 333.78, 3449, 32261, 45.16
GUJAPOLLO, EQ, 09-Feb-2026, 388.75, 395.00, 408.05, 387.90, 405.00, 400.95, 397.61, 7961, 31.65, 493, 5802, 72.88
GUJGASLTD, EQ, 09-Feb-2026, 425.45, 426.00, 433.80, 422.45, 423.80, 424.55, 425.96, 316068, 1346.31, 9380, 159139, 50.35
GUJRAFFIA, BE, 09-Feb-2026, 39.75, 39.75, 40.45, 38.66, 40.18, 39.13, 39.62, 4075, 1.61, 66, -, -
GUJTHEM, EQ, 09-Feb-2026, 323.90, 325.00, 339.50, 323.90, 333.20, 336.05, 335.72, 57041, 191.50, 2141, 33781, 59.22
GULFOILLUB, EQ, 09-Feb-2026, 1115.00, 1119.70, 1170.40, 1118.60, 1165.00, 1166.30, 1153.81, 31455, 362.93, 3999, 19845, 63.09
GULFPETRO, EQ, 09-Feb-2026, 32.54, 33.10, 33.36, 32.70, 33.00, 33.01, 32.98, 47514, 15.67, 482, 32566, 68.54
GULPOLY, EQ, 09-Feb-2026, 129.25, 131.38, 142.91, 129.10, 141.50, 141.11, 137.42, 233874, 321.40, 5406, 143612, 61.41
GURUNANAK, SM, 09-Feb-2026, 33.00, 30.10, 31.60, 30.10, 31.60, 31.60, 31.24, 11200, 3.50, 7, 8000, 71.43
GVKPIL, BE, 09-Feb-2026, 3.04, 3.04, 3.10, 3.04, 3.10, 3.10, 3.09, 781069, 24.15, 1068, -, -
GVPIL, EQ, 09-Feb-2026, 332.20, 332.65, 353.20, 332.65, 346.10, 348.45, 346.95, 262485, 910.70, 5293, 129749, 49.43
GVPTECH, EQ, 09-Feb-2026, 8.06, 7.83, 8.10, 7.83, 8.08, 8.06, 8.01, 19298, 1.55, 158, 15681, 81.26
GVPTECHPP, E1, 09-Feb-2026, 3.65, 3.37, 4.10, 3.37, 4.02, 4.02, 3.67, 1865, 0.07, 24, 1580, 84.72
GVT&D, EQ, 09-Feb-2026, 3552.20, 3615.70, 3700.00, 3520.00, 3695.00, 3691.40, 3630.09, 615138, 22330.07, 79460, 334564, 54.39
HAL, EQ, 09-Feb-2026, 4067.50, 4066.10, 4151.00, 4014.10, 4151.00, 4131.00, 4097.90, 1664057, 68191.44, 99527, 603747, 36.28
HALDER, BE, 09-Feb-2026, 272.30, 272.30, 274.00, 266.30, 266.60, 272.20, 272.05, 215, 0.58, 21, -, -
HALEOSLABS, BE, 09-Feb-2026, 1270.00, 1270.00, 1333.00, 1270.00, 1300.00, 1299.70, 1297.43, 371, 4.81, 31, -, -
HAPPSTMNDS, EQ, 09-Feb-2026, 387.10, 391.20, 396.60, 389.55, 395.85, 395.75, 394.06, 438598, 1728.32, 21955, 220921, 50.37
HAPPYFORGE, EQ, 09-Feb-2026, 1095.30, 1090.00, 1150.70, 1089.90, 1130.50, 1129.20, 1126.50, 70378, 792.81, 5760, 22385, 31.81
HARDWYN, BE, 09-Feb-2026, 17.08, 16.91, 17.00, 16.33, 16.78, 16.86, 16.79, 802639, 134.77, 552, -, -
HARIOMPIPE, EQ, 09-Feb-2026, 414.05, 410.00, 423.00, 384.10, 385.00, 386.55, 394.77, 448488, 1770.48, 11328, 226433, 50.49
HARRMALAYA, EQ, 09-Feb-2026, 159.74, 160.25, 163.40, 157.61, 158.51, 159.28, 160.70, 5570, 8.95, 300, 3912, 70.23
HARSHA, EQ, 09-Feb-2026, 384.55, 384.55, 392.90, 383.15, 386.20, 385.75, 386.41, 39192, 151.44, 1446, 28697, 73.22
HATHWAY, EQ, 09-Feb-2026, 11.22, 11.22, 11.89, 11.19, 11.77, 11.80, 11.63, 3194582, 371.49, 5286, 1556325, 48.72
HATSUN, EQ, 09-Feb-2026, 915.25, 920.00, 942.25, 917.00, 936.50, 936.30, 931.81, 27543, 256.65, 3052, 14642, 53.16
HAVELLS, EQ, 09-Feb-2026, 1355.00, 1358.00, 1380.80, 1346.00, 1369.50, 1371.90, 1368.52, 482069, 6597.21, 26020, 210508, 43.67
HAVISHA, EQ, 09-Feb-2026, 1.71, 1.71, 1.78, 1.69, 1.75, 1.73, 1.72, 47111, 0.81, 119, 32164, 68.27
HBLENGINE, EQ, 09-Feb-2026, 784.70, 785.00, 807.85, 753.00, 772.80, 773.30, 778.46, 5121810, 39871.40, 112560, 1232201, 24.06
HBSL, BE, 09-Feb-2026, 63.44, 63.13, 65.00, 63.13, 63.60, 63.61, 63.81, 997, 0.64, 37, -, -
HCC, EQ, 09-Feb-2026, 19.06, 19.25, 20.04, 19.25, 19.83, 19.85, 19.80, 24354321, 4821.43, 28154, 12616268, 51.80
HCG, EQ, 09-Feb-2026, 568.65, 570.50, 571.60, 557.20, 559.95, 561.50, 564.23, 186563, 1052.65, 11467, 101978, 54.66
HCL-INSYS, EQ, 09-Feb-2026, 12.73, 13.00, 13.64, 12.76, 13.59, 13.41, 13.31, 612212, 81.50, 2038, 409667, 66.92
HCLTECH, EQ, 09-Feb-2026, 1593.70, 1600.40, 1619.90, 1594.40, 1595.10, 1602.00, 1601.57, 1863558, 29846.22, 63524, 1305446, 70.05
HDBFS, EQ, 09-Feb-2026, 722.80, 720.15, 731.40, 718.80, 725.60, 726.20, 727.73, 331901, 2415.34, 10374, 189174, 57.00
HDFCAMC, EQ, 09-Feb-2026, 2719.80, 2750.00, 2757.10, 2715.00, 2743.00, 2746.60, 2741.73, 604024, 16560.69, 40326, 395938, 65.55
HDFCBANK, EQ, 09-Feb-2026, 941.10, 945.00, 950.00, 935.35, 938.80, 937.25, 938.27, 23947829, 224695.73, 274371, 17666012, 73.77
HDFCBSE500, EQ, 09-Feb-2026, 37.62, 38.14, 38.14, 37.31, 37.61, 37.80, 37.82, 13399, 5.07, 282, 7898, 58.94
HDFCGOLD, EQ, 09-Feb-2026, 129.39, 129.39, 134.99, 129.39, 132.00, 132.02, 132.10, 9577365, 12651.45, 25022, 5575017, 58.21
HDFCGROWTH, EQ, 09-Feb-2026, 124.96, 125.21, 126.76, 124.69, 125.46, 125.31, 125.21, 13999, 17.53, 324, 6552, 46.80
HDFCLIFE, EQ, 09-Feb-2026, 703.50, 704.50, 711.95, 702.50, 707.30, 707.90, 707.27, 4093084, 28949.12, 73521, 3019450, 73.77
HDFCLIQUID, EQ, 09-Feb-2026, 1047.52, 1047.61, 1047.65, 1047.61, 1047.65, 1047.65, 1047.64, 1665, 17.44, 34, 1310, 78.68
HDFCLOWVOL, EQ, 09-Feb-2026, 21.13, 21.55, 22.00, 21.11, 22.00, 21.27, 21.19, 32939, 6.98, 142, 22014, 66.83
HDFCMID150, EQ, 09-Feb-2026, 22.12, 22.17, 22.48, 22.14, 22.29, 22.44, 22.40, 562819, 126.05, 2316, 387648, 68.88
HDFCMOMENT, EQ, 09-Feb-2026, 31.06, 31.37, 31.66, 31.13, 31.65, 31.64, 31.55, 193188, 60.95, 814, 157399, 81.47
HDFCNEXT50, EQ, 09-Feb-2026, 70.12, 70.67, 70.99, 70.12, 70.82, 70.79, 70.52, 105863, 74.65, 726, 83608, 78.98
HDFCNIF100, EQ, 09-Feb-2026, 26.99, 27.17, 27.44, 26.75, 26.75, 27.15, 27.19, 77709, 21.13, 563, 53487, 68.83
HDFCNIFBAN, EQ, 09-Feb-2026, 61.67, 62.65, 62.65, 61.82, 62.09, 62.10, 62.11, 41973, 26.07, 542, 22738, 54.17
HDFCNIFIT, EQ, 09-Feb-2026, 37.81, 37.40, 38.28, 37.40, 38.00, 37.82, 37.83, 75548, 28.58, 557, 51440, 68.09
HDFCNIFTY, EQ, 09-Feb-2026, 287.64, 289.99, 290.00, 288.07, 289.00, 289.40, 289.44, 110137, 318.78, 1695, 85000, 77.18
HDFCPSUBK, EQ, 09-Feb-2026, 89.60, 90.94, 92.87, 90.55, 92.79, 92.60, 92.37, 68642, 63.40, 428, 43478, 63.34
HDFCPVTBAN, EQ, 09-Feb-2026, 29.35, 28.75, 30.10, 28.75, 29.60, 29.41, 29.49, 106582, 31.43, 652, 87701, 82.29
HDFCQUAL, EQ, 09-Feb-2026, 58.95, 58.96, 60.10, 58.71, 60.10, 59.40, 59.10, 12035, 7.11, 193, 7015, 58.29
HDFCSENSEX, EQ, 09-Feb-2026, 94.04, 94.44, 94.98, 94.00, 94.50, 94.53, 94.62, 50649, 47.92, 815, 34233, 67.59
HDFCSILVER, EQ, 09-Feb-2026, 224.91, 242.00, 247.40, 238.17, 244.64, 244.41, 244.26, 13499276, 32973.72, 61933, 5509185, 40.81
HDFCSML250, EQ, 09-Feb-2026, 160.07, 163.93, 164.00, 160.25, 163.98, 163.87, 162.75, 1749072, 2846.61, 10880, 1280532, 73.21
HDFCVALUE, EQ, 09-Feb-2026, 138.77, 139.66, 139.97, 138.98, 138.98, 139.58, 139.67, 4216, 5.89, 102, 2157, 51.16
HDIL, BZ, 09-Feb-2026, 2.61, 2.71, 2.74, 2.50, 2.74, 2.73, 2.70, 387832, 10.46, 444, -, -
HEADSUP, EQ, 09-Feb-2026, 8.64, 8.70, 8.90, 8.21, 8.21, 8.55, 8.55, 23140, 1.98, 204, 15900, 68.71
HEALTHADD, EQ, 09-Feb-2026, 142.81, 143.52, 145.00, 142.82, 145.00, 144.49, 143.99, 3812, 5.49, 39, 3630, 95.23
HEALTHIETF, EQ, 09-Feb-2026, 145.03, 145.24, 147.50, 144.67, 147.00, 146.87, 146.39, 118891, 174.04, 2879, 64427, 54.19
HEALTHY, EQ, 09-Feb-2026, 14.54, 14.91, 14.91, 14.54, 14.67, 14.76, 14.70, 482279, 70.88, 1488, 304093, 63.05
HECPROJECT, EQ, 09-Feb-2026, 124.10, 130.00, 130.00, 111.60, 118.60, 117.96, 117.34, 124549, 146.15, 3142, 29751, 23.89
HEG, EQ, 09-Feb-2026, 534.20, 540.00, 561.65, 539.80, 545.20, 545.10, 550.64, 1854193, 10209.84, 54053, 792909, 42.76
HEIDELBERG, EQ, 09-Feb-2026, 174.12, 175.00, 176.00, 169.50, 171.60, 171.30, 171.51, 222469, 381.57, 3465, 130402, 58.62
